MouseMGIID	MarkerSymbol	MarkerName	MouseSymbol	MouseName	MP_ID	MP_Term	AlleleAccID	HomologyClusterID	HumanNCBIorMGIID	HumanSymbol	HumanName
MGI:1913687	Fis1		Fis1		MP:0011100		Fis1<tm1b(EUCOMM)Hmgu>	50223388	HGNC:21689	FIS1	
MGI:2444508	Fitm2		Fitm2		MP:0011100		Fitm2<tm1.1(KOMP)Vlcg>	50217885	HGNC:16135	FITM2	
MGI:95543	Fkbp4		Fkbp4		MP:0011101		Fkbp4<tm1Dvds>	50234119	HGNC:3720	FKBP4	
MGI:1932127	Fkbpl		Fkbpl		MP:0011100		Fkbpl<tm1.1(KOMP)Wtsi>	50226867	HGNC:13949	FKBPL	
MGI:1342286	Flii		Flii		MP:0011100		Flii<tm1b(KOMP)Mbp>	50223618	HGNC:3750	FLII	
MGI:2446089	Flnb		Flnb		MP:0011100		Flnb<tm1b(KOMP)Wtsi>	50218645	HGNC:3755	FLNB	
MGI:95557	Flnc		Flnc		MP:0011100		Flnc<em1(IMPC)Bay>	50223561	HGNC:3756	FLNC	
MGI:2384974	Flvcr2		Flvcr2		MP:0011100		Flvcr2<tm1a(EUCOMM)Hmgu>	50221193	HGNC:20105	FLVCR2	
MGI:2442638	Flywch1		Flywch1		MP:0011100		Flywch1<tm1b(EUCOMM)Hmgu>	50234123	HGNC:25404	FLYWCH1	
MGI:95564	Fmr1		Fmr1		MP:0001260		Fmr1<tm1Cgr>	50229326	HGNC:3775	FMR1	
MGI:95566	Fn1		Fn1		MP:0011101		Fn1<tm4Hyn>	50234127	HGNC:3778	FN1	
MGI:1919257	Fndc3b		Fndc3b		MP:0011100		Fndc3b<tm1.1(KOMP)Vlcg>	50223510	HGNC:24670	FNDC3B	
MGI:104683	Fnta		Fnta		MP:0011100		Fnta<tm1b(KOMP)Wtsi>	50223416	HGNC:3782	FNTA	
MGI:1861305	Fntb		Fntb		MP:0011100		Fntb<tm1b(EUCOMM)Hmgu>	50228900	HGNC:3785	FNTB	
MGI:95568	Folr1		Folr1		MP:0011100		Folr1<tm1.1(KOMP)Vlcg>	50230427	HGNC:3791	FOLR1	
MGI:1347468	Foxb2		Foxb2		MP:0011100		Foxb2<em1(IMPC)J>	50227053	HGNC:23315	FOXB2	
MGI:2443432	Foxj3		Foxj3		MP:0011100		Foxj3<tm1b(EUCOMM)Wtsi>	50229081	HGNC:29178	FOXJ3	
MGI:1918625	Foxn3		Foxn3		MP:0011100		Foxn3<em1(IMPC)Bay>	50229981	HGNC:1928	FOXN3	
MGI:1890077	Foxo1		Foxo1		MP:0011100		Foxo1<tm1.1Dac>|Foxo1<tm1b(EUCOMM)Wtsi>	50222416	HGNC:3819	FOXO1	
MGI:1914004	Foxp1		Foxp1		MP:0011100		Foxp1<tm1b(KOMP)Wtsi>	50222418	HGNC:3823	FOXP1	
MGI:2446262	Foxred1		Foxred1		MP:0011100		Foxred1<em1(IMPC)Bay>	50230519	HGNC:26927	FOXRED1	
MGI:2385368	Fras1		Fras1		MP:0011101		Fras1<bl>	50223078	HGNC:19185	FRAS1	
MGI:2670972	Frem1		Frem1		MP:0011101		Frem1<heb>	50225235	HGNC:23399	FREM1	
MGI:2444465	Frem2		Frem2		MP:0011101		Frem2<my-Ucl>	50217747	HGNC:25396	FREM2	
MGI:1919850	Frmd4a		Frmd4a		MP:0011100		Frmd4a<em1(IMPC)J>	50226346	HGNC:25491	FRMD4A	
MGI:1100860	Frs2		Frs2		MP:0011100		Frs2<tm1b(EUCOMM)Wtsi>	50227732	HGNC:16971	FRS2	
MGI:1352745	Fscn1		Fscn1		MP:0011100		Fscn1<tm1.1(KOMP)Vlcg>	50222436	HGNC:11148	FSCN1	
MGI:2442443	Fsd1l		Fsd1l		MP:0011100		Fsd1l<em1(IMPC)Bay>	50225522	HGNC:13753	FSD1L	
MGI:95583	Fshr		Fshr		MP:0001260		Fshr<tm1Saco>|Fshr<tm1Saco>|Fshr<+>	50222685	HGNC:3969	FSHR	
MGI:95586	Fst		Fst		MP:0011100		Fst<em1(IMPC)Wtsi>	50218380	HGNC:3971	FST	
MGI:95588	Fth1		Fth1		MP:0011100		Fth1<tm1.1(KOMP)Vlcg>	50220666	HGNC:3976	FTH1	
MGI:1196294	Fubp1		Fubp1		MP:0011100,MP:0011101		Fubp1<em1(IMPC)Mbp>|Fubp1<tm1.1Dlev>	50228638	HGNC:4004	FUBP1	
MGI:97513	Furin		Furin		MP:0011100		Furin<tm1b(EUCOMM)Wtsi>	50217155	HGNC:8568	FURIN	
MGI:1353633	Fus		Fus		MP:0011100		Fus<tm1.1(KOMP)Vlcg>	50230746	HGNC:4010	FUS	
MGI:1917550	Fuz		Fuz		MP:0011100		Fuz<em1(IMPC)Mbp>	50232360	HGNC:26219	FUZ	
MGI:1096879	Fxn		Fxn		MP:0011100		Fxn<em1(IMPC)J>	50230250	HGNC:3951	FXN	
MGI:95602	Fyn		Fyn		MP:0011100		Fyn<tm1a(EUCOMM)Wtsi>	50222458	HGNC:4037	FYN	
MGI:1888513	Fzd2		Fzd2		MP:0011100		Fzd2<tm1.1(KOMP)Vlcg>	50218336	HGNC:4040	FZD2	
MGI:108571	Fzd5		Fzd5		MP:0011100		Fzd5<tm1.1(KOMP)Vlcg>	50222462	HGNC:4043	FZD5	
MGI:1926790	Fzr1		Fzr1		MP:0008762,MP:0011100		Fzr1<tm1.1(KOMP)Vlcg>|Fzr1<tm1.2Stge>	50222465	HGNC:24824	FZR1	
MGI:2442040	G3bp2		G3bp2		MP:0011100		G3bp2<tm1a(EUCOMM)Wtsi>	50220841	HGNC:30291	G3BP2	
MGI:1890602	Gabarapl2		Gabarapl2		MP:0011100		Gabarapl2<tm1b(EUCOMM)Hmgu>	50231394	HGNC:13291	GABARAPL2	
MGI:95623	Gabrg2		Gabrg2		MP:0011100		Gabrg2<em1(IMPC)Mbp>	50225927	HGNC:4087	GABRG2	
MGI:2442153	Gak		Gak		MP:0011100		Gak<em1(IMPC)Ccpcz>	50227770	HGNC:4113	GAK	
MGI:894693	Galnt1		Galnt1		MP:0011101		Galnt1<tm1.1Jxm>	50221183	HGNC:4123	GALNT1	
MGI:95639	Gap43		Gap43		MP:0001260		Gap43<+>|Gap43<tm1a(EUCOMM)Wtsi>	50218279	HGNC:4140	GAP43	
MGI:95640	Gapdh		Gapdh		MP:0011100		Gapdh<M5Neu>|Gapdh<M6Neu>|Gapdh<M7Neu>|Gapdh<M8Neu>|Gapdh<M9Neu>|Gapdh<em1(IMPC)Mbp>|Gapdh<m1Neu>|Gapdh<m2Neu>|Gapdh<m3Neu>|Gapdh<m4Neu>	50217676	HGNC:4141	GAPDH	
MGI:1913941	Gapvd1		Gapvd1		MP:0011100		Gapvd1<em1(IMPC)Mbp>	50231451	HGNC:23375	GAPVD1	
MGI:2449057	Gars1		Gars1		MP:0002080,MP:0011100,MP:0011101		Gars1<C201R>|Gars1<Gt(XM256)6Byg>|Gars1<C201R>|Gars1<em1(IMPC)Tcp>	50222506	HGNC:4162	GARS1	
MGI:95654	Gart		Gart		MP:0011100		Gart<tm1b(EUCOMM)Wtsi>	50228747	HGNC:4163	GART	
MGI:95659	Gas5		Gas5		MP:0002080		Gas5<em1Gpt>	50226189	HGNC:16355	GAS5	
MGI:95661	Gata1		Gata1		MP:0011101		Gata1<tm2Sho>	50220227	HGNC:4170	GATA1	
MGI:95662	Gata2		Gata2		MP:0011100		Gata2<tm1b(KOMP)Wtsi>	50222513	HGNC:4171	GATA2	
MGI:95663	Gata3		Gata3		MP:0002080		Gata3<tm1Jeng>	50218437	HGNC:4172	GATA3	
MGI:107516	Gata6		Gata6		MP:0011101		Gata6<+>|Gata6<tm1Hadj>	50218458	HGNC:4174	GATA6	
MGI:2443225	Gatad2b		Gatad2b		MP:0011100		Gatad2b<tm1b(EUCOMM)Hmgu>	50227810	HGNC:30778	GATAD2B	
MGI:2442496	Gatb		Gatb		MP:0011100		Gatb<em1(IMPC)Hmgu>	50225008	HGNC:8849	GATB	
MGI:95665	Gba1		Gba1		MP:0011100		Gba1<em1(IMPC)H>	50222517	HGNC:4177	GBA1	
MGI:1861607	Gbf1		Gbf1		MP:0011100		Gbf1<tm1a(KOMP)Wtsi>	50225520	HGNC:4181	GBF1	
MGI:95668	Gbx2		Gbx2		MP:0011100		Gbx2<tm1.1Mrt>|Gbx2<tm1.2Alj>	50221601	HGNC:4186	GBX2	
MGI:95674	Gcg		Gcg		MP:0001260		Gcg<tm1Yhys>	50222602	HGNC:4191	GCG	
MGI:99572	Gcgr		Gcgr		MP:0011101		Gcgr<tm1Mjch>	50222603	HGNC:4192	GCGR	
MGI:95675	Gch1		Gch1		MP:0011100		Gch1<em1(IMPC)H>	50217983	HGNC:4193	GCH1	
MGI:1270854	Gck		Gck		MP:0001260		Gck<+>|Gck<Gena348>	50234184	HGNC:4195	GCK	
MGI:108045	Gcm1		Gcm1		MP:0002080		Gcm1<tm1Weg>	50234185	HGNC:4197	GCM1	
MGI:2444248	Gcn1		Gcn1		MP:0011100		Gcn1<em1(IMPC)J>	50222607	HGNC:4199	GCN1	
MGI:1915383	Gcsh		Gcsh		MP:0011100		Gcsh<em1(IMPC)H>	50228694	HGNC:4208	GCSH	
MGI:95683	Gdf1		Gdf1		MP:0011101		Gdf1<tm1.1Dmus>	50218441	HGNC:4214	GDF1	
MGI:1338027	Gdf11		Gdf11		MP:0011100		Gdf11<tm2b(EUCOMM)Hmgu>	50217759	HGNC:4216	GDF11	
MGI:1346047	Gdf15		Gdf15		MP:0001260		Gdf15<tm1Breit>|Gdf15<tm1Kuns>	50234189	HGNC:30142	GDF15	
MGI:95686	Gdf3		Gdf3		MP:0011101		Gdf3<tm1Zuk>	50218440	HGNC:4218	GDF3	
MGI:95689	Gdf6		Gdf6		MP:0011100		Gdf6<em1(IMPC)Ccpcz>	50217761	HGNC:4221	GDF6	
MGI:99845	Gdi2		Gdi2		MP:0011100		Gdi2<tm1b(EUCOMM)Hmgu>	50221211	HGNC:4227	GDI2	
MGI:2449311	Gemin5		Gemin5		MP:0011100		Gemin5<em1(IMPC)H>	50218622	HGNC:20043	GEMIN5	
MGI:1914492	Gemin6		Gemin6		MP:0011100		Gemin6<em1(IMPC)Bay>	50232323	HGNC:20044	GEMIN6	
MGI:2136882	Get1		Get1		MP:0011100		Get1<tm1.1(KOMP)Vlcg>	50225039	HGNC:12790	GET1	
MGI:1914854	Get4		Get4		MP:0011100		Get4<em1(IMPC)Bay>	50218849	HGNC:21690	GET4	
MGI:1276578	Gfi1b		Gfi1b		MP:0002080,MP:0011100		Gfi1b<em1(IMPC)Ccpcz>|Gfi1b<tm1b(EUCOMM)Hmgu>	50226385	HGNC:4238	GFI1B	
MGI:2444783	Gfm2		Gfm2		MP:0011100		Gfm2<em1(IMPC)Mbp>	50227505	HGNC:29682	GFM2	
MGI:95698	Gfpt1		Gfpt1		MP:0011100		Gfpt1<tm1b(EUCOMM)Wtsi>	50220034	HGNC:4241	GFPT1	
MGI:2387356	Ggnbp2		Ggnbp2		MP:0011101		Ggnbp2<Gt(IST12476F10)Tigm>|Ggnbp2<tm1Bbs>	50223345	HGNC:19357	GGNBP2	
MGI:1341724	Ggps1		Ggps1		MP:0011100		Ggps1<tm1b(EUCOMM)Wtsi>	50220656	HGNC:4249	GGPS1	
MGI:1923675	Gid8		Gid8		MP:0011100		Gid8<em1(IMPC)J>	50217883	HGNC:15857	GID8	
MGI:1888677	Gigyf1		Gigyf1		MP:0011100		Gigyf1<em1(IMPC)Bay>	50222631	HGNC:9126	GIGYF1	
MGI:1921019	Gins2		Gins2		MP:0011100		Gins2<tm1b(EUCOMM)Wtsi>	50227428	HGNC:24575	GINS2	
MGI:1926083	Gins3		Gins3		MP:0011100		Gins3<em1(IMPC)Tcp>	50222393	HGNC:25851	GINS3	
MGI:1923847	Gins4		Gins4		MP:0011100		Gins4<tm1b(EUCOMM)Hmgu>	50223515	HGNC:28226	GINS4	
MGI:95713	Gja1		Gja1		MP:0011100,MP:0011101		Gja1<tm3Gfi>|Gja1<tm7(Gja2)Kwi>	50219279	HGNC:4274	GJA1	
MGI:99953	Gja8		Gja8		MP:0001260		Gja8<dcm>	50219282	HGNC:4281	GJA8	
MGI:95721	Gjb3		Gjb3		MP:0011100		Gjb3<tm1.1(KOMP)Vlcg>	50219277	HGNC:4285	GJB3	
MGI:95718	Gjc1		Gjc1		MP:0011100		Gjc1<tm1.1(KOMP)Vlcg>	50219286	HGNC:4280	GJC1	
MGI:1341155	Gldc		Gldc		MP:0011100		Gldc<tm1a(EUCOMM)Wtsi>	50220753	HGNC:4313	GLDC	
MGI:1921662	Gle1		Gle1		MP:0011100		Gle1<tm1a(EUCOMM)Wtsi>	50222642	HGNC:4315	GLE1	
MGI:95728	Gli2		Gli2		MP:0011100		Gli2<tm3.1(Gli1)Alj>	50220197	HGNC:4318	GLI2	
MGI:95729	Gli3		Gli3		MP:0002080,MP:0008762,MP:0011101		Gli3<Mos1>|Gli3<Xt-3H>|Gli3<Xt-J>|Gli3<Xt>	50222425	HGNC:4319	GLI3	
MGI:2141180	Glmn		Glmn		MP:0011100		Glmn<em1(IMPC)Bay>	50222644	HGNC:14373	GLMN	
MGI:95747	Glra1		Glra1		MP:0011100		Glra1<m1Cpai>|Glra1<spd-ot>|Glra1<spd-ot9J>	50217624	HGNC:4326	GLRA1	
MGI:95751	Glrb		Glrb		MP:0011100		Glrb<em1(IMPC)Tcp>|Glrb<spa-Alb>	50217663	HGNC:4329	GLRB	
MGI:1353653	Glrx3		Glrx3		MP:0011100		Glrx3<tm1.1(KOMP)Vlcg>	50222745	HGNC:15987	GLRX3	
MGI:95752	Gls		Gls		MP:0011100		Gls<em1(IMPC)H>	50222645	HGNC:4331	GLS	
MGI:2652836	Gmeb2		Gmeb2		MP:0011100		Gmeb2<em1(IMPC)J>	50226824	HGNC:4371	GMEB2	
MGI:2448526	Gmps		Gmps		MP:0011100		Gmps<em1(IMPC)Tcp>	50218468	HGNC:4378	GMPS	
MGI:95768	Gna13		Gna13		MP:0011100		Gna13<tm1b(KOMP)Wtsi>	50222195	HGNC:4381	GNA13	
MGI:95775	Gnao1		Gnao1		MP:0011100		Gnao1<tm1b(EUCOMM)Hmgu>	50222494	HGNC:4389	GNAO1	
MGI:95777	Gnas		Gnas		MP:0002080,MP:0011101		Gnas<Oedsml>|Gnas<+>|Gnas<tm4Lsw>	50222497	HGNC:4392	GNAS	
MGI:95781	Gnb1		Gnb1		MP:0011100		Gnb1<em1(IMPC)Bay>	50220827	HGNC:4396	GNB1	
MGI:1338057	Gnb1l		Gnb1l		MP:0011100		Gnb1l<em1(IMPC)Tcp>	50229725	HGNC:4397	GNB1L	
MGI:1354951	Gne		Gne		MP:0011100		Gne<em1(IMPC)Mbp>	50231171	HGNC:23657	GNE	
MGI:2385207	Gnl2		Gnl2		MP:0011100		Gnl2<em1(IMPC)Ccpcz>	50228924	HGNC:29925	GNL2	
MGI:1347054	Gnpda1		Gnpda1		MP:0011100		Gnpda1<tm1b(KOMP)Mbp>	50229712	HGNC:4417	GNPDA1	
MGI:3643902	Gnptab		Gnptab		MP:0011101		Gnptab<nym>	50226403	HGNC:29670	GNPTAB	
MGI:95790	Gnrhr		Gnrhr		MP:0001260		Gnrhr<Gt(181A6)Cmhd>	50222676	HGNC:4421	GNRHR	
MGI:2139395	Golga2		Golga2		MP:0011101		Golga2<tm1(KOMP)Vlcg>	50218998	HGNC:4425	GOLGA2	
MGI:1931029	Golga7		Golga7		MP:0011100		Golga7<tm1b(KOMP)Wtsi>	50228941	HGNC:24876	GOLGA7	
MGI:2149946	Gopc		Gopc		MP:0011101		Gopc<tm1a(EUCOMM)Wtsi>	50221745	HGNC:17643	GOPC	
MGI:1927204	Gosr2		Gosr2		MP:0011100		Gosr2<tm1b(EUCOMM)Hmgu>	50228965	HGNC:4431	GOSR2	
MGI:95791	Got1		Got1		MP:0011100		Got1<tm1b(EUCOMM)Hmgu>	50229231	HGNC:4432	GOT1	
MGI:95792	Got2		Got2		MP:0011100		Got2<em1(IMPC)Mbp>	50222090	HGNC:4433	GOT2	
MGI:1202392	Gpaa1		Gpaa1		MP:0011100		Gpaa1<em1(IMPC)Bay>	50226741	HGNC:4446	GPAA1	
MGI:1914721	Gpatch1		Gpatch1		MP:0011100		Gpatch1<em1(IMPC)Wtsi>	50223459	HGNC:24658	GPATCH1	
MGI:1920524	Gpbp1		Gpbp1		MP:0011100		Gpbp1<tm1b(EUCOMM)Wtsi>	50234229	HGNC:29520	GPBP1	
MGI:104903	Gpc3		Gpc3		MP:0001260		Gpc3<+>|Gpc3<tm1Fil>|Gpc3<tm1Arge>|Gpc3<tm1Fil>	50231724	HGNC:4451	GPC3	
MGI:104898	Gpcpd1		Gpcpd1		MP:0011100		Gpcpd1<em1(IMPC)Tcp>	50227928	HGNC:26957	GPCPD1	
MGI:99778	Gpd2		Gpd2		MP:0011101		Gpd2<tm1Lbr>	50218577	HGNC:4456	GPD2	
MGI:95797	Gpi1		Gpi1		MP:0002080,MP:0011100		Gpi1<a-m1Ehs>|Gpi1<b-M5H>|Gpi1<b-m3Neu>	50225016	HGNC:4458	GPI	
MGI:1921504	Gpn1		Gpn1		MP:0011100		Gpn1<em1(IMPC)J>	50229366	HGNC:17030	GPN1	
MGI:2139054	Gpr107		Gpr107		MP:0011100		Gpr107<tm1a(KOMP)Wtsi>	50221949	HGNC:17830	GPR107	
MGI:101909	Gpr12		Gpr12		MP:0001260		Gpr12<tm1Dgen>	50232413	HGNC:4466	GPR12	
MGI:1918361	Gpr39		Gpr39		MP:0001260		Gpr39<tm1Lex>	50230931	HGNC:4496	GPR39	
MGI:2135882	Gpr45		Gpr45		MP:0001260		Gpr45<Tn(pb-Act-RFP)1.1Zhu>|Gpr45<Tn(pb-Act-RFP)1.2Zhu>|Gpr45<em2Zz>|Gpr45<m1Btlr>|Gpr45<m2Btlr>	50227759	HGNC:4503	GPR45	
MGI:2441719	Gpr61		Gpr61		MP:0001260		Gpr61<tm1Dgen>	50226687	HGNC:13300	GPR61	
MGI:1914799	Gpr89		Gpr89		MP:0011100		Gpr89<em1(IMPC)J>	50232562	HGNC:31984	GPR89A	
MGI:1914799	Gpr89		Gpr89		MP:0011100		Gpr89<em1(IMPC)J>	50232562	HGNC:13840	GPR89B	
MGI:2442071	Gprasp2		Gprasp2		MP:0001260		Gprasp2<tm1.1Jpe>	50233108	HGNC:25169	GPRASP2	
MGI:2384801	Gps1		Gps1		MP:0011100		Gps1<tm1b(KOMP)Wtsi>	50223412	HGNC:4549	GPS1	
MGI:105102	Gpx3		Gpx3		MP:0011100		Gpx3<tm1b(KOMP)Wtsi>	50232085	HGNC:4555	GPX3	
MGI:104767	Gpx4		Gpx4		MP:0011100		Gpx4<tm1.1(KOMP)Vlcg>	50218443	HGNC:4556	GPX4	
MGI:103232	Grb10		Grb10		MP:0001260,MP:0011100		Grb10<Gt(XC302)Byg>	50222728	HGNC:4564	GRB10	
MGI:95805	Grb2		Grb2		MP:0011100		Grb2<tm1a(EUCOMM)Wtsi>	50220735	HGNC:4566	GRB2	
MGI:3576497	Greb1l		Greb1l		MP:0011100		Greb1l<em1(IMPC)J>	50221506	HGNC:31042	GREB1L	
MGI:2182543	Grhl2		Grhl2		MP:0011100		Grhl2<em1(IMPC)Mbp>	50222731	HGNC:2799	GRHL2	
MGI:2655333	Grhl3		Grhl3		MP:0011100		Grhl3<tm1Jane>	50218394	HGNC:25839	GRHL3	
MGI:95809	Gria2		Gria2		MP:0011100		Gria2<em1(IMPC)H>	50222654	HGNC:4572	GRIA2	
MGI:1351345	Grm8		Grm8		MP:0001260		Grm8<tm1Duv>	50222742	HGNC:4600	GRM8	
MGI:95832	Grn		Grn		MP:0001260		Grn<tm1.1Hiok>|Grn<+>	50221999	HGNC:4601	GRN	
MGI:1861437	Gsk3b		Gsk3b		MP:0011100		Gsk3b<tm1Dgen>	50220945	HGNC:4617	GSK3B	
MGI:1316728	Gspt1		Gspt1		MP:0011100		Gspt1<em1(IMPC)Bay>	50222750	HGNC:4621	GSPT1	
MGI:95864|MGI:95865	Gstp1/Gstp2		Gstp1|Gstp2		MP:0001260		Gstp1/Gstp2<tm1Wolf>	50218313|50218314	HGNC:4638	GSTP1	
MGI:1933277	Gtf2a1		Gtf2a1		MP:0011100		Gtf2a1<tm1a(KOMP)Wtsi>	50221258	HGNC:4646	GTF2A1	
MGI:2385191	Gtf2b		Gtf2b		MP:0011100		Gtf2b<tm1b(EUCOMM)Wtsi>	50228984	HGNC:4648	GTF2B	
MGI:1915403	Gtf2e2		Gtf2e2		MP:0011100		Gtf2e2<tm1b(EUCOMM)Wtsi>	50228573	HGNC:4651	GTF2E2	
MGI:1345669	Gtf2h2		Gtf2h2		MP:0011100		Gtf2h2<tm1a(EUCOMM)Wtsi>	50224903	HGNC:4656	GTF2H2	
MGI:1345669	Gtf2h2		Gtf2h2		MP:0011100		Gtf2h2<tm1a(EUCOMM)Wtsi>	50224903	HGNC:31394	GTF2H2C	
MGI:1345669	Gtf2h2		Gtf2h2		MP:0011100		Gtf2h2<tm1a(EUCOMM)Wtsi>	50224903	HGNC:35418	GTF2H2C_2	
MGI:1277143	Gtf2h3		Gtf2h3		MP:0011100		Gtf2h3<em1(IMPC)J>	50234277	HGNC:4657	GTF2H3	
MGI:1202722	Gtf2i		Gtf2i		MP:0011101		Gtf2i<tm1Vcam>	50234278	HGNC:4659	GTF2I	
MGI:107887	Gtf3c1		Gtf3c1		MP:0011100		Gtf3c1<em1(IMPC)Bay>	50234280	HGNC:4664	GTF3C1	
MGI:1916487	Gtpbp4		Gtpbp4		MP:0011100		Gtpbp4<em1(IMPC)Tcp>	50221865	HGNC:21535	GTPBP4	
MGI:106903	Gucy2c		Gucy2c		MP:0001260		Gucy2c<tm1Gar>	50222765	HGNC:4688	GUCY2C	
MGI:95871	Guk1		Guk1		MP:0011100		Guk1<em1(IMPC)J>	50222766	HGNC:4693	GUK1	
MGI:2684933	Gxylt1		Gxylt1		MP:0011100		Gxylt1<em1(IMPC)Bay>	50222647	HGNC:27482	GXYLT1	
MGI:1351614	Gyg1		Gyg1		MP:0011100		Gyg1<tm1b(KOMP)Wtsi>	50221236	HGNC:4699	GYG1	
MGI:101805	Gys1		Gys1		MP:0011100		Gys1<em1(IMPC)Bay>	50230859	HGNC:4706	GYS1	
MGI:95891	H19		H19		MP:0001260		H19<+>|H19<tm1Lda>|H19<tm1Lda>|H19<tm1Tilg>|H19<+>	50234290	HGNC:4713	H19	
MGI:1888388	H2az1		H2az1		MP:0011100		H2az1<em1(IMPC)J>	50222777	HGNC:4741	H2AZ1	
MGI:1353592	Hacd1		Hacd1		MP:0011100		Hacd1<em1(IMPC)Mbp>	50232902	HGNC:9639	HACD1	
MGI:1261831	Hap1		Hap1		MP:0011100		Hap1<tm1b(KOMP)Wtsi>	50227472	HGNC:4812	HAP1	
MGI:1337006	Hapln1		Hapln1		MP:0011100		Hapln1<tm1.1(KOMP)Mbp>	50219195	HGNC:2380	HAPLN1	
MGI:1918041	Hars2		Hars2		MP:0011100		Hars2<em1(IMPC)J>	50223479	HGNC:4817	HARS2	
MGI:96013	Hat1		Hat1		MP:0011101		Hat1<tm1.1Mrpa>	50231445	HGNC:4821	HAT1	
MGI:2387633	Haus3		Haus3		MP:0008762		Haus3<L5Jcs31>	50225370	HGNC:28719	HAUS3	
MGI:1261794	Haus4		Haus4		MP:0011100		Haus4<em1(IMPC)J>	50231450	HGNC:20163	HAUS4	
MGI:3039605	Timd6		Timd6		MP:0011100		Timd6<tm1b(KOMP)Wtsi>	50234325	HGNC:17866	HAVCR1	
MGI:96019	Hba-x		Hba-x		MP:0011101		Hba-x<tm1Led>	50217107	HGNC:4835	HBZ	
MGI:108086	Hdac1		Hdac1		MP:0011100,MP:0011101		Hdac1<tm1Sei>|Hdac1<+>|Hdac1<tm1b(EUCOMM)Wtsi>	50218974	HGNC:4852	HDAC1	
MGI:1097691	Hdac2		Hdac2		MP:0011100,MP:0011101		Hdac2<Gt(W035F03)Joe>|Hdac2<em1(IMPC)Kmpc>|Hdac2<tm1.2Rdp>	50234330	HGNC:4853	HDAC2	
MGI:1343091	Hdac3		Hdac3		MP:0011100		Hdac3<tm1a(EUCOMM)Wtsi>	50230680	HGNC:4854	HDAC3	
MGI:1333752	Hdac6		Hdac6		MP:0001260		Hdac6<tm1.1Pmt>	50228960	HGNC:14064	HDAC6	
MGI:1194493	Hdgfl1		Hdgfl1		MP:0011100		Hdgfl1<em1(IMPC)Tcp>	50234332	HGNC:21095	HDGFL1	
MGI:99256	Hdlbp		Hdlbp		MP:0011100		Hdlbp<em1(IMPC)H>	50218453	HGNC:4857	HDLBP	
MGI:106209	Hells		Hells		MP:0011100		Hells<tm1b(EUCOMM)Wtsi>	50218478	HGNC:4861	HELLS	
MGI:96071	Hesx1		Hesx1		MP:0011100		Hesx1<em1(IMPC)J>	50217372	HGNC:4877	HESX1	
MGI:109191	Hfe		Hfe		MP:0001260		Hfe<tm1.1Jrco>|Hfe<tm1Gfn>	50231304	HGNC:4886	HFE	
MGI:104681	Hgs		Hgs		MP:0011100		Hgs<tm1b(EUCOMM)Wtsi>	50221890	HGNC:4897	HGS	
MGI:2444681	Hhat		Hhat		MP:0011100		Hhat<em1(IMPC)Ccpcz>	50234337	HGNC:18270	HHAT	
MGI:1923792	Hibch		Hibch		MP:0011100		Hibch<em1(IMPC)Tcp>	50229731	HGNC:4908	HIBCH	
MGI:1929869	Hic2		Hic2		MP:0010770,MP:0011101		Hic2<+>|Hic2<Gt(RRN127)Byg>	50222959	HGNC:18595	HIC2	
MGI:106918	Hif1a		Hif1a		MP:0011101		Hif1a<tm1.1Mcs>|Hif1a<+>	50222852	HGNC:4910	HIF1A	
MGI:96738	Hikeshi		Hikeshi		MP:0011100,MP:0011101		Hikeshi<1R>|Hikeshi<em1(IMPC)Rbrc>	50229616	HGNC:26938	HIKESHI	
MGI:1916167	Hint2		Hint2		MP:0001260		Hint2<tm1.1Geno>	50227701	HGNC:18344	HINT2	
MGI:2384910	Hkdc1		Hkdc1		MP:0011100		Hkdc1<tm1a(KOMP)Wtsi>	50218325	HGNC:23302	HKDC1	
MGI:894646	Hlcs		Hlcs		MP:0011100		Hlcs<em1(IMPC)J>	50220190	HGNC:4976	HLCS	
MGI:95886	H13		H13		MP:0011100		H13<tm1b(KOMP)Wtsi>	50218218	HGNC:16435	HM13	
MGI:96112	Hmbs		Hmbs		MP:0011100		Hmbs<tm1b(EUCOMM)Hmgu>	50222864	HGNC:4982	HMBS	
MGI:1914117	Hmg20a		Hmg20a		MP:0011100		Hmg20a<em1(IMPC)J>	50221747	HGNC:5001	HMG20A	
MGI:107592	Hmgcs1		Hmgcs1		MP:0011100		Hmgcs1<em1(IMPC)J>	50230765	HGNC:5007	HMGCS1	
MGI:96163	Hmox1		Hmox1		MP:0011100,MP:0011101		Hmox1<em1(IMPC)Mbp>|Hmox1<tm1Poss>	50221338	HGNC:5013	HMOX1	
MGI:98504	Hnf1a		Hnf1a		MP:0011101		Hnf1a<tm1.1Ylee>|Hnf1a<tm1Mya>|Hnf1a<tm2Mya>	50217254	HGNC:11621	HNF1A	
MGI:109128	Hnf4a		Hnf4a		MP:0011100		Hnf4a<tm1.2Gonz>|Hnf4a<tm1Gonz>	50220903	HGNC:5024	HNF4A	
MGI:1353604	Hnf4g		Hnf4g		MP:0001260		Hnf4g<tm1Dgen>	50224723	HGNC:5026	HNF4G	
MGI:104820	Hnrnpa1		Hnrnpa1		MP:0011101		Hnrnpa1<tm1.1Cyf>	50222923	HGNC:5031	HNRNPA1	
